Step	Validation total_reward
284000	0.941181262583006
285000	-0.9486173982847725
286000	0.8651016501007543
287000	0.29913450897882055
288000	-1.392993270903992
289000	-1.3355212226671844
290000	-1.1492352405468818
291000	0.8313937397379436
292000	0.664687674277338
293000	0.9297608821668627
294000	-1.3826349823302508
295000	-1.2171607853711028
296000	-0.9538051471247396
297000	0.3370864137328383
298000	-1.1210862931058865
299000	1
300000	-1.1748412271371103
